DATA;PLACA;CHASSI;MARCA;MODELO;VEICULO;Local Sinistro;ZONA/ESTADO DO SINISTRO;;
21/1/16 16:17;EBV8582;9BD19241R93079211;FIAT;STILO 1.8;CARRO;Av. Sapopemba, 10800 - Jardim Adutora – (Zona leste);ZONA LESTE/SP;;
21/1/16 16:22;EXC8954;96PZRAM14BFS00527;KAWASAKI;Z750;MOTOCICLETA;Av. Vila Ema, 1300 – Vila Prudente – São Paulo/SP;ZONA LESTE/SP;;
22/1/16 12:56;CTC0586;9BWAC21JKY4011883;VW;GOLF 1.6;CARRO;R PE. MARCOS SIMONI, 207 - CENTRO - RIBEIRÃO PIRES / SP -23.710208 -46.415475 ;MAUA/SP;;
22/1/16 17:40;HKT0777;VF1EM0S3E8D161828;RENAULT;MEGANE;CARRO;R. Célio de Castro Ferreira - Vila Vermelha -São Paulo ;ZONA SUL/SP;;
22/1/16 18:40;EIZ0279;8BCLDRFJ28G562873;CITROEN;C4 PALLAS 2.0 GLX;CARRO;R. Sábbado D’Angelo, 1700 – Itaquera - São Paulo – SP;ZONA LESTE/SP;;
22/1/16 20:50;EQE6074;96PERCD16AFS00053;KAWASAKI;ER-6n 650cc;MOTOCICLETA;Av. Interlagos, 3018 - Jardim Umuarama, SP;ZONA SUL/SP;;
22/1/16 21:54;DUW3798;9CDGP706J7M100342;SUZUKI;BANDIT N-650;MOTOCICLETA;Alameda Gaspar Nogueira – Jardim - Santo André - SP;ABCD/SP;;
23/1/16 19:32;FUR3240;97NL02NE5EM633534;TRIUMPH;STREET TRIPLE 675;MOTOCICLETA;Rua Alcácer Kehir, Tatuapé, São Paulo- SP;ZONA LESTE/SP;;
23/1/16 22:40;JVS2515;8AFER13P49J200759;FORD;RANGER;CARRO;RUA MARTIM FRANCISCO ALT.106 – SANTA PAULA/ SÃO CAETANO DO SUL - SP;ABCD/SP;;
24/1/16 9:25;HTL6773;JH2SC59028M002330;HONDA;CBR 1000RR;MOTOCICLETA;R. Vergueiro, 8000 - Vila Firmiano Pinto - São Paulo - SP;ZONA SUL/SP;;
24/1/16 11:40;EHZ3447;9CDGP75AJBM102952;SUZUKI;BANDIT N-650;MOTOCICLETA;Rua Natal,100 - Vila Pires, Santo André – SP ;ABCD/SP;;
24/1/16 14:34;FCN4860;9C6KJ0060F0005915;YAMAHA;XJ6 N;MOTOCICLETA;: Av. do Estado, 59 – Prosperidade - São Caetano do Sul – SP ;ABCD/SP;;
24/1/16 15:43;LPK1617;9CDGR7DAJ9M004458;SUZUKI;GSX-R 750;MOTOCICLETA;ROD DOS IMIGRANTES ,KM 14 REGIÃO CURSINO - SÃO PAULO;ZONA SUL/SP;;
24/1/16 16:00;EQP3496;JH2PC4090AK300016;HONDA;CBR 600 RR;MOTOCICLETA;Av Afonso D”Escragnolle Taunay  59 – Saude  - SP ;ZONA SUL/SP;;
24/1/16 19:17;GCI3690;96PZXDJ16FFS00031;KAWASAKI;NINJA ZX 10 R;MOTOCICLETA;Rod.  Mogi-Dutra na altura do  43km – Mogi das Cruzes/SP;ZONA LESTE/SP;;
26/1/16 21:54;FCX6709;96PERCF16EFS0018;KAWASAKI;ER-6n 650cc;MOTOCICLETA;RUA AGENOR TOPINEL - JARDIM GARCIA/ CAMPINAS - SÃO PAULO/SP;Interior/SP;;
27/1/16 21:21;DZN9556;9CDGP706J8M100951;SUZUKI;BANDIT N-650;MOTOCICLETA;R. dos Ciprestes – Jardim Irene – Santo André/;ABCD/SP;;
28/1/15 12:09;ESD1551;9C2JC4110CR529110;HONDA;cg 125 titan ks;MOTOCICLETA;AV. BANDEIRA DOS CATAGUASES - JARDIM CAMARGO NOVO - SÃO PAULO - SP;ZONA LESTE/SP;;
28/1/16 20:16;ELW7341;93ZC35B01D8443823;IVECO;DAILY CHASSI;CARRO;RUA GENES DE PROENÇA ALT 232 – VILA ESTER/ SÃO PAULO - SP;ZONA LESTE/SP;;
28/1/16 21:35;FFY5015;96PERCE17DFS00940;KAWASAKI;ER-6N;MOTOCICLETA;Rod. Edgard Máximo Zamboto/próximo ao km70 - Jarinu – SP ;Interior/SP;;
28/1/16 21:51;EHZ7633;9C2RC5400CR000053;HONDA;VT 750 SHADOW;MOTOCICLETA;Av. São Paulo alt. Nº1070, Cidade São Jorge, Santo André-SP;ABCD/SP;;
30/1/16 14:25;DOB4564;9C6KM003050000141;YAMAHA;XT 660 R;MOTOCICLETA;RUA SANTA EFIGENIA,15 – CENTRO DA CIDADE  - SP;CENTRO/SP;;
30/1/16 18:20;FDO6522;KL1JM6C03CB094933;GM;SONIC HB LTZ 1.6;CARRO;Av. Cangaíba - Cangaiba, São Paulo - SP;ZONA LESTE/SP;;
30/1/16 20:35;MQI7464;9CDGR7DAJ5M002116;SUZUKI;GSX-R 750;MOTOCICLETA;Rod. Anhanguera cruzamento com Rodoanel Mario Covas, Jd. Jaraguá, São Paulo - SP;ZONA OESTE/SP;;
31/1/16 8:15;NXY9933;96PZFDD1EBSS00353;KAWASAKI;Z1000;MOTOCICLETA;Av. Moreira Guimarães - Indianópolis, São Paulo - SP;ZONA SUL/SP;;
31/1/16 7:36;FBG4155;9CDGR7LAJDM106919;SUZUKI;GSX-R 750;MOTOCICLETA;R. América Central, 444 – Parque Oratório – Santo André;ABCD/SP;;
31/1/16 13:28;BPS4946;96PZRAL10AF501075;KAWASAKI;Z750;MOTOCICLETA;Estrada do Alvarenga, 4000 - Pedreira, São Paulo/SP;ZONA SUL/SP;;
26/1/16 18:20;KIG9232;9BWCA05X41P066372;Ford;GOL 1000;CARRO;R. Dr. Felice Buscaglia - Cidade São Mateus - São Paulo - SP;ZONA LESTE/SP;;
28/1/16 14:05;FAP5444;9C2NC4310CR067621;HONDA;cb 300R;MOTOCICLETA;R. dos Pinheiros, 1400 – Pinheiros - São Paulo - SP;ZONA OESTE/SP;;
29/1/16 7:36;EUZ2598;9BGXH68X0CC111424;GM;CORSA 1.4;CARRO;Av. Albino Francisco de Figueiredo - Ferraz de Vasconcelos - SP;ZONA LESTE/SP;;
29/1/16 15:07;IWB0555;WB1052402DZO39226;BMW;S 1000RR;MOTOCICLETA;Rua Avenida Paraná - Navegantes, Porto Alegre - RS;RS;;
30/1/16 18:23;ISD2420;9BWAA05W5CP033009;VW;GOL 1.0;CARRO;ESTRADA COSTA GAMA – CAMPO NOVO – PORTO ALEGRE - RS;RS;;
31/1/16 13:40;IWR8358;9BHBG41DAFP479168;HYUNDAI;HB20S;CARRO;R. ARLÍNDO FERREIRA SOARES 53 - VILA EUNICE VELHA, CACHOEIRINHA - RS;RS;;
1/2/16 8:20;EQP5403;95VC0AF2DEM000344;DAFRA;RIVA 150;MOTOCICLETA;Avenida Aricanduva, 5555 - Matilde,São Paulo - SP, (SHOPPING ARICANDUVA);ZONA LESTE/SP;;
2/2/16 11:46;FPQ9049;95V013506FZ598013;BMW;G 650 GS;MOTOCICLETA;Av. Winston Churchil, 1570 - Rudge Ramos – São Bernardo do Campo - SP;ABCD/SP;;
1/2/16 12:13;GBB6230;9C2KC2210GR020328;HONDA;CG 160 TITAN;MOTOCICLETA;Rua Dr Cunha Moreira – Encruzilhada - Santos ;Litoral/sp;;
1/2/16 12:58;JPJ1220;93UMB28L324006037;AUDI;A3 1.8;CARRO;Rua Jaíro Bianco,SN - Vila Alpes, São Carlos - SP;Interior/SP;;
2/2/16 9:33;FFJ7079;9C2KF1710ER109879;HONDA;PCX 150;MOTOCICLETA;R. Índia, 34 - Vila Nova Santa Luzia - São Bernardo do Campo;ABCD/SP;;
3/2/16 15:41;LQB1032;9BD11985451024202;FIAT;DOBLO ADVENTURE;MOTOCICLETA;R. Manoel Costa Pereira, 21 - Jardim Brasilândia - Sorocaba – SP(residência);Interior/SP;;
3/2/16 16:10;EZV1451;9UWSHX73ACN006237;KIA;BONGO K-2500;CARRO;R. Cipriano Barata,842 - Ipiranga – Ipiranga - São Paulo - SP;ZONA SUL/SP;;
3/2/16 19:10;EJA9787;9BD17202LA3518283;FIAT;siena;CARRO;R. FELÍCIA PEREIRA PINTO, 1 – CENTRO - CAMPO LIMPO PAULISTA - SP;Interior/SP;;
3/2/16 20:02;DEK1505;9C6KJ001010002809;YAMAHA;XV 535 S VIRAGO;MOTOCICLETA;Rua Bento Freitas, 128, República, São Paulo-SP;Centro/SP;;
2/2/16 21:26;FBE2706;9C6KG0450F0036140;YAMAHA;XTZ 250 TENERE ;MOTOCICLETA;R. Reg. Feijó, 246 - Centro Diadema – SP;ABCD/SP;;
3/2/16 7:57;EVQ5666;9BWLB05U3BP188614;VW;SAVEIRO 1.6;CARRO;R. José Maria,657 - Penha de Franca – São Paulo - SP;ZONA NORTE/SP;;
3/2/16 8:01;EQA1122;9BGCS80X0CB132761;GM;MONTANA SPORT;CARRO;RUA APENINOS 561 – ACLIMAÇÃO - SP;ZONA OESTE/SP;;
3/2/16 15:59;FZA4135;9C2ND1110FR001045;HONDA;XRE 300;MOTOCICLETA; R PE. ADELINO, 1099 - QUARTA PARADA - SÃO PAULO / SP -23.544142 -46.584512 ;ZONA LESTE/SP;;
5/2/16 8:02;FSF1932;9C2PC4810ER000877;HONDA;CB 500;MOTOCICLETA;R. Alfredo Carpi,Jardim Carpi 67 Mairiporã - SP;Interior/SP;;
5/2/16 12:20;FSG2790;9C2NC491CFR006919;HONDA;CB 300R;MOTOCICLETA;R CANTAGALO, 89 - VILA GOMES CARDIM - SÃO PAULO / SP -23.547113 -46.57298;ZONA LESTE/SP;;
7/2/16 7:32;EXB3990;96PZRAL12BFS03217;KAWASAKI;Z750;MOTOCICLETA;Rua Araçatuba, 43 - Baeta Neves, São Bernardo do Campo - SP ;ABCD/SP;;
7/2/16 16:53;EXB3252;WB1050702BZ074250;BMW;S1000 RR;MOTOCICLETA;Av. Washington Luís, 500 - Santo Amaro- São Paulo – SP;ZONA SUL/SP;;
9/2/16 9:38;FCR0967;9C2ND1110FR003436;HONDA;XRE 300;MOTOCICLETA;Rod. Pres. Dutra, KM 212 - Jardim Presidente Dutra - Guarulhos;GUARULHOS;;
9/2/16 9:41;EII3470;96PZRAL16AFS01257;KAWASAKI;Z750;MOTOCICLETA;Estr. do Pedroso - Jardim Santo André - Santo André - SP;ABCD/SP;;
9/2/16 18:00;FCK5830;96PERCF15EFS00077;KAWASAKI;ER6N;MOTOCICLETA;Av. dos Vianas - Jardim Nascimento, São Bernardo do Campo – SP;ABCD/SP;;
10/2/16 8:18;FJA8049;9BWAA05U5DT184617;VW;GOL 1.0 TOTAL FLEX;CARRO;Rua Francisco Marques, 285 - Parque São Rafael, São Paulo - SP;ZONA LESTE/SP;;
5/2/16 7:10;EXH6138;9C2ND0910CR407528;HONDA;XRE 300;MOTOCICLETA;Av. das Nações Unidas - Chácara Itaim-São Paulo - SP;ZONA SUL/SP;;
5/2/16 10:52;FIE9775;9C2JC4830ER017035;HONDA;BIZ125EX;MOTOCICLETA;Av. Ns. de Fátima, 920-100 – Vila São Jorge -São Vicente (Litoral);Litoral/sp;;
5/2/16 19:30;LAG3086;JYA3LPS00SA047550;YAMAHA;XV 1100 VIRAGO;MOTOCICLETA;Rua Amèlia de Camargo Azevedo, Vila Dias – Mogi Mirim - SP;Interior/SP;;
8/2/16 9:47;KVD6481;9BGSA1910AB149901;GM;CLASSIC LIFE;CARRO;AV. PEDRO CARDOSO DO PRADO - PARQUE SAO RAFAEL - SÃO PAULO - SP;ZONA LESTE/SP;;
8/2/16 15:16;EOX6046;9C6KE1520B0040133;YAMAHA;YBR 125 K;MOTOCICLETA;Rua da Associação – Laranjeiras – Itanhaém/SP;Litoral/sp;;
8/2/16 20:20;ESQ7084;JH28C599XDK500361;HONDA;CBR 1000RR;MOTOCICLETA;Estrada Miguel Martini - Jardim Santa Maria - Mogi Guaçu – SP;Interior/SP;;
9/2/16 23:51;FRX4909;9C6KE1950E0029479;YAMAHA;YBR 125 K;MOTOCICLETA;Rua Luís Carlos Peixoto, 363 - Jardim Etelvina, São Paulo - SP;ZONA LESTE/SP;;
10/2/16 9:28;DRY0412;9C2KC08106R884215;HONDA;CG 150 TITAN;MOTOCICLETA;R. Angical do Piauí, 104 - Vila Nova Pauliceia  - São Paulo - SP;ZONA LESTE/SP;;
10/2/16 16:04;DYL0807;9C2KD03308R042176;HONDA;NXR 150 BROS;MOTOCICLETA;Av. Cidade de Mauá - Jardim Zaira, Mauá – SP;Mauá/SP;;
10/2/16 17:08;FJS2449;9BD15802AD6872599;FIAT;UNO MILLE ECON 2P;CARRO;Rua Antônio de Assunção Ferreira – Iguatemi (São Mateus);ZONA LESTE/SP;;
11/2/16 9:50;FDS2108;9CSND1110FR026069;HONDA;XRE 300;MOTOCICLETA;Rua Walt Disney, 1081 - Vila Nossa Senhora de Fatima – SÃO VICENTE ;Litoral/sp;;
11/2/16 11:19;FLG3516;9BWAA05W7EP026761;VW;GOL;CARRO;R. Cinira Polônio, 100 - Conj. Promorar Rio Claro, São Paulo - SP;ZONA LESTE/SP;;
11/2/16 11:48;CXD3287;9BWZZZ373WT145597;VW;GOL CL 1.6;CARRO;R. Manoel Queirós, 475 - Lot. São Pedro - Jaguariúna – SP (Residência) ;Interior/SP;;
11/2/16 15:41;JTG5705;93XGNK7408C846485;MITSUBISHI;L200 GL 2.5;CARRO;R. Pres. Café Filho, 59 - Jardim São Bento - Paulínia – SP (Estádio Municipal Luís Perissinoto).;Interior/SP;;
11/2/16 17:46;DOR9914;93YCB0Y054J534676;RENAULT;Clio Authentique;CARRO;Rua Florêncio Sanches, 86 - Parque Residencial Oratório, São Paulo - SP;ZONA LESTE/SP;;
13/2/16 18:28;EJO3351;96PZRAL12AFS00011;KAWASAKI;Z750;MOTOCICLETA;Rua das Nações, 271, Bairro Parque das Nações, Cidade Santo André/SP;ABCD/SP;;
14/2/16 11:12;BYL8580;9CD9T76AJ7M002581;SUZUKI;GSXR 1000;MOTOCICLETA;RODOVIA ANCHIETA, KM 18 – SÃO BERNARDO DO CAMPO/SP;ABCD/SP;;
15/2/16 8:49;FXM8229;9C6RG2310G0000846;YAMAHA;YS 250 FAZER;MOTOCICLETA;Rua Macahuba, alt 379 - Campanário, Diadema – SP;ABCD/SP;;
12/2/16 13:05;EAO3878;9BD27803A87061195;FIAT;Strada 1.4;CARRO;R. Colômbia, 1135 - Estancia São José, Peruíbe - SP;Litoral/sp;;
13/2/16 16:03;ETU4929;9BWAB45Z2D4187978;VW;SPACEFOX;CARRO;Av. Alm. Tamandaré, 37 - Jardim Tres Marias - Guarujá – SP;Litoral/sp;;
14/2/16 8:30;EXE7408;96PZRAL12AFS01885;Kawasaki;Z750;MOTOCICLETA;Av. dos Estados 3000 - Santo André - SP ;ABCD/SP;;
14/2/16 21:49;FEL3090;9CDGT78AJCM105663;SUZUKI;GSX-R 1000;MOTOCICLETA;Rua Wagner Passarella, 751 - Parque Residencial Lauriano Tebar, São José do Rio Preto - SP;Interior/SP;;
15/2/16 9:30;FDI9961;9BD15804AD6733657;FIAT;UNO MILLE WAY 2P;CARRO;R. Mario Furtado - Artur Alvim-São Paulo - SP;ZONA LESTE/SP;;
15/2/16 12:44;FJS2458;9BD15802AD6872820;FIAT;UNO MILLE ECON 2P;CARRO;Rua Jorge Carlos de Almeida, Jd. São Francisco (São Matheus);ZONA LESTE/SP;;
16/2/16 8:28;DZP3969;9C2ND07008R002703;HONDA;NX-4 FALCON;MOTOCICLETA;R. TAGUAÍ, 52 - POLVILHO, CAJAMAR - SP;ZONA OESTE/SP;;
16/2/16 10:00;FZG8569;9C2ND1110FR030597;HONDA;XRE 300;MOTOCICLETA;Rua Cesário Galero, 440 – Tatuapé - São Paulo/ SP;ZONA LESTE/SP;;
16/2/16 12:18;ECT6049;KNCSE213287288698;KIA;Bongo K 2500 RD 2.5 Turbo Dies. 2P;CARRO;R. Morro das Pedras - Jardim Rodolfo Pirani  - São Paulo – SP;ZONA LESTE/SP;;
15/2/16 16:34;FQI7624;9C2KC16600ER02159;HONDA;CG 150 TITAN;MOTOCICLETA;Av. Piracema, 48 – Tamboré - Barueri - SP;ZONA OESTE/SP;;
16/2/16 8:48;EUP4754;93HGM2640BZ203298;HONDA;CITY;CARRO;Rua Eduardo Monkecevic - Parque Jambeiro, Campinas – SP;Interior/SP;;
16/2/16 22:56;FTR2912;9BWLL45U0FP009259;VW;SAVEIRO 1.6;CARRO;Av. Kennedy, 819 - Jardim do Mar, São Bernardo do Campo - SP;ABCD/SP;;
17/2/16 9:15;GBH9158;9C2ND1110FR03174;HONDA;XRE 300;MOTOCICLETA;R. Cásper Líbero, 25 - José Menino - Santos - SP;Litoral/sp;;
17/2/16 11:29;FVU2230;9C6KG0460E0105776;YAMAHA;YS 250 FAZER;MOTOCICLETA;Rua Américo Brasiliense, 601 - Centro, São Bernardo do Campo - SP;ABCD/SP;;
17/2/16 17:32;FDI9940;9BD15804AD6733459;FIAT;UNO MILLE WAY 2P;CARRO;Rua Peramirim - Vila Bela, Zona Leste;ZONA LESTE/SP;;
17/2/16 21:21;DNY0775;8AD3CRFN25G306673;PEUGEOT;307 RALLY;CARRO;RUA SÃO CASEMIRO ALT.175 – JARDIM NOSSA SRA. DO CARMO/ AMERICANA – SÃO PAULO/SP;Interior/SP;;
18/2/16 3:07;HME9282;9C2KC1550AR125190;HONDA;cg 150;MOTOCICLETA;AV. RAIMUNDO PEREIRA DE MAGALHÃES, 9950, VL. PIRITUBA – SÃO PAULO/SP;ZONA NORTE/SP;;
18/2/16 17:06;DWE4247;8BCLDRFJ28G521498;CITROEN;C4 PALLAS 2.0 AUT;CARRO;Av. Eng. Caetano Álvares – Imirim - São Paulo - SP;ZONA NORTE/SP;;
19/2/16 6:27;FXH3550;9C2ND1010FR300657;HONDA;NX 400i FALCON;MOTOCICLETA;Avenida Robert Kennedy, altura do 1950 – Planalto - São Bernardo do Campo – SP;ABCD/SP;;
19/2/16 10:45;FQU6917;9C2ND1010FR300002;HONDA;NX 400i FALCON;MOTOCICLETA; AV DR. CHUCRI ZAIDAN - SÃO PAULO / SP -23.624357 -46.700323 ;ZONA SUL/SP;;
20/2/16 0:16;EOT1666;9C6KM003090012633;YAMAHA;XT 660 R;MOTOCICLETA;Av. Ermano Marchetti, 114 - Água Branca São Paulo - SP;ZONA OESTE/SP;;
20/2/16 19:13;ENZ0309;JH2PC37906M300898;HONDA;CBR 600RR;MOTOCICLETA;Av. Miguel Yunes, 540;ZONA SUL/SP;;
21/2/15 20:13;FXJ7619;9C2KC1660FR055582;HONDA;CG 150 TITAN;MOTOCICLETA;cruzamento da Rua Cidade de Bagdá e Av.Santa Catarina, Vila Santa Catarina, São Paulo-SP;ZONA SUL/SP;;
19/2/16 4:48;CZR9339;9C2PC36005R002896;HONDA;CB 600F HORNET;MOTOCICLETA;RUA Caracol, 259 – Jacaré – Cabreúva/SP;Interior/SP;;
19/2/16 19:32;EAL0319;9BWKA05Z584140228;VW;FOX CITY;CARRO;R. Acácio Vasconcelos - Parque Jabaquara, São Paulo - SP;ZONA SUL/SP;;
20/2/16 8:03;GCE7680;9C2KC2210GR014217;HONDA;CG 160 TITAN;MOTOCICLETA;Av. Assembléia, 30 – Centro - Diadema - SP;ABCD/SP;;
20/2/16 10:17;DZU1416;9CDGM51AJ9M006270;SUZUKI;GS 500-E;MOTOCICLETA;Rua Freire Farto - Jabaquara, São Paulo - SP;ZONA SUL/SP;;
22/2/16 14:07;DXH0917;3FAHB08Z77R175959;ford;Fusion;CARRO;Rua Irmãos Demasi - Boqueirão, Praia Grande/SP;Litoral/sp;;
23/2/16 8:23;ELV8525;9BD255049A8871539;FIAT;FIORINO FURG;CARRO;R. Irmã Maria Umbelina, 45 - Vila Cunha Bueno - São Paulo – SP;ZONA LESTE/SP;;
23/2/16 10:53;FSE7630;9C2KC1660ER034336;HONDA;CG 150 TITAN;MOTOCICLETA; R CMTE. TAYLOR, 359 - IPIRANGA - SÃO PAULO / SP -23.600183 -46.600719 ;ZONA SUL/SP;;
24/2/16 1:01;FKC2980;9C6KM0030F0024688;YAMAHA;XT 660 R;MOTOCICLETA;Rua Cônego Valadão alt. 1441 – Gopouva - Guarulhos / SP;GUARULHOS;;
24/2/16 12:25;EHU2270;9CDGW72ASAM000752;SUZUKI;BANDIT 1250 N;MOTOCICLETA;R DR. FAUSTO FERRAZ, 218 - BELA VISTA - SÃO PAULO / SP -23.565169 -46.647101 ;CENTRO/SP;;
24/2/16 20:21;EUT2236;8AP372111B6007379;FIAT;SIENA;CARRO;R. Augusto de Freitas, 72 - Vila Mariana, São Paulo - SP;ZONA OESTE/SP;;
24/2/16 20:43;EXJ1183;9C2NC4910DR027596;HONDA;cb 300R;MOTOCICLETA;Rua Abílio Soares, 324, São Paulo – SP ;ZONA SUL/SP;;
25/2/16 12:00;FSO9408;9C6KG0450F0033133;YAMAHA;XTZ 250 TENERE;MOTOCICLETA;Rua Tomásio Benvenute, 28 - Parelheiros, São Paulo – SP ;ZONA SUL/SP;;
25/2/16 21:41;DPS8241;3FAHP0JA6AR143113;FORD;FUSION SEL 2.5;CARRO;Bairro Quitaúna, Osasco-SP;ZONA OESTE/SP;;
22/2/16 17:27;DOC9742;9BWKB05Z654037148;VW;FOX 1.6;CARRO;R. Dr. Paulo Furtado de Oliveira - Portal D'oeste, Osasco - SP;ZONA OESTE/SP;;
22/2/16 19:54;FAK8359;9C2KD0800FR010132;HONDA;NXR 150 BROS;MOTOCICLETA;Av. Pedro Lessa, 904 - Ponta da Praia Santos - SP;Litoral/sp;;
23/2/16 4:06;FKP4169;96PERHA17GFS00539;Kawasaki;Z 300;MOTOCICLETA;Rua Sergio Cardoso, 137 – Jardim Trevo – Jundiaí/SP;Interior/SP;;
23/2/16 12:16;FIG1124;9BWCG41J5Y4036400;VW;GOLF;CARRO;R. Tanque Velho, 2536 - Vila Nivi - São Paulo – SP (Zona Norte);ZONA NORTE/SP;;
24/2/16 12:24;LPP0631;9C6KG014040003768;YAMAHA;XT 225;MOTOCICLETA;R. das Esmeraldas, 195 - Jardim, Santo André/SP;ABCD/SP;;
25/2/16 9:00;FZS4990;9C2KD0800FR048734;HONDA;NXR 160 BROS;MOTOCICLETA;Rua Guaiaó , SN - Aparecida, Santos – SP (em frete ao portão do INSS);Litoral/sp;;
25/2/16 20:29;EGU5254;9BFZF55P398404942;Ford;FIESTA 1.6;CARRO;RUA ODÍLIA DE CAMPOS PÓVOA – VILA ASSIS BRASIL/ MAUÁ – SÃO PAULO/SP;Mauá/SP;;
25/2/16 21:30;FUD7781;9C2KF1710FR810481;HONDA;PCX 150;MOTOCICLETA;R. COMENDADOR JOAQUIM MONTEIRO ALT. Nº45, ESQUINA C/ AV. BRAZ LEME, SANTANA- SÃO PAULO/SP;ZONA NORTE/SP;;
25/2/16 23:16;GCD0910;9C6RG3120G0000918;YAMAHA;YBR 150 FACTOR;MOTOCICLETA;Rua. Paulino Borrelli – Nova Mirim/Praia Grande – São Paulo/SP ;Litoral/sp;;
27/2/16 18:18;EIE3404;96PZRAL12AFS00266;KAWASAKI;Z750;MOTOCICLETA;R. Donato Álvarez, 593 - Jardim Damasceno - São Paulo/SP;ZONA NORTE/SP;;
28/2/16 21:02;EQR5960;JH2SC5997AK200885;HONDA;CBR 1000RR;MOTOCICLETA;AV. FERRAZ ALVIN – CASA GRANDE/ DIADEMA – SÃO PAULO/SP;ABCD/SP;;
29/2/16 7:00;GBR5270;9C2KC2200GR105495;HONDA;CG 160 TITAN FLEXONE;MOTOCICLETA;R FILIPE CLEMENTI, 116 - JARDIM MARILU - SÃO PAULO / SP -23.43339 -46.721558 ;ZONA NORTE/SP;;
29/2/16 9:15;FGH5730;96PEXHA13EFS01206;KAWASAKI;NINJA 300;MOTOCICLETA;Viaduto da imigrantes inicio da Av eldorado com a Estrada do Alvarenga ;ABCD/SP;;
21/2/15 20:13;FXJ7619;9C2KC1660FR055582;HONDA;CG 150 TITAN;MOTOCICLETA;cruzamento da Rua Cidade de Bagdá e Av.Santa Catarina, Vila Santa Catarina, São Paulo-SP;ZONA SUL/SP;;
26/2/16 22:05;CWQ0161;93YLB1J151J230541;RENAULT;CLIO SEDAN ;CARRO;Av. Francisco de Lima Machado, (próximo a Rua Echaporã) Catanduva-SP;Interior/SP;;
28/2/16 16:55;KZL0094;9BWAA01J454014076;VW;GOLF 1.6 Mi;CARRO;Av. Dona Renata, 2741 - Vila Michelin - Araras - SP;Interior/SP;;
29/2/16 9:35;FAH6300;9BD15804AD6756174;FIAT;UNO MILLE WAY 2P;CARRO;R. Augustin Luberti -  São Paulo - SP;ZONA LESTE/SP;;
29/2/16 19:15;FZP5179;9C2NC4910DR020430;HONDA;cb 300R;MOTOCICLETA;Rua General Jardim, 633, Vila Buarque, São Paulo-SP;CENTRO/SP;;
3/3/16 12:25;EGZ2355;9CDGM51AJ9M006330;SUZUKI;GS 500 E ;MOTOCICLETA;R. Apeninos, 1088 - Vila Mariana - São Paulo - SP;ZONA SUL/SP;;
3/3/16 6:30;FOL9640;9C2ND1110FR025720;HONDA;XRE 300;MOTOCICLETA;Av. Aldino Pinotti, 650, São Bernardo do Campo/SP;ABCD/SP;;
3/3/16 22:33;DKF7764;9BD11975451020842;FIAT;DOBLO ELX;CARRO;R. Picuí, 208 - Olímpico, São Caetano do Sul – SP;ZONA LESTE/SP;;
4/3/16 11:40;DQL4415;98019240R63043631;FIAT;STILO 1.8;CARRO;R. Osvaldo Nevola, 78 - Jardim Tiete São Paulo – SP;ZONA LESTE/SP;;
29/2/16 14:00;FHD9977;9BGKS48L0DG272611;GM;ONIX;CARRO;RUA FLORIANO CIBIM 2369 AMERICANA ;Interior/SP;;
29/2/16 15:00;FSZ4769;95VKV7A5EEM000093;DAFRA;CITYCOM.300;MOTOCICLETA;R. Ari aps – Jardim Peri Peri -  São Paulo - SP  (Em baixo da Rodovia Raposo Tavares km 13 retorno);ZONA OESTE/SP;;
1/3/16 15:11;KVW4263;9BD17164LA5637239;FIAT;PALIO 1.0;CARRO;R. Concórdia – Alcântara- São Gonçalo – RJ (Referencial);Rio de Janeiro/RJ;;
1/3/16 22:23;EXL1738;9C6KG0460D0071695;YAMAHA;YS 250 FAZER;MOTOCICLETA;Rua Érico Verissimo – Jardim Cambara, São Paulo/SP;ZONA OESTE/SP;;
1/3/16 19:39;BCB7667;9C2PC4220DR000442;HONDA;CB 600F HORNET;MOTOCICLETA;;;;
2/3/16 8:40;DDN8319;9BGSA19E05B254365;GM;CORSA SEDAN CLASSIC 1.6;CARRO;Rua Joaquim de Paula Souza, 06 - Vila Yolanda Costa e Silva – Sumaré/SP;Interior/SP;;
2/3/16 10:18;FRL3329;95VD45A5FFM000142;DAFRA;next 250cc;MOTOCICLETA;Av. Dr. Arnaldo – Pacaembu - São Paulo - SP;ZONA SUL/SP;;
2/3/16 11:52;DXD3561;KNCSE013287269339;KIA;BONGO K-2500;CARRO;Estr. de Sapopemba, 2 100 - Quarta Divisão, Ribeirão Pires - SP;ZONA LESTE/SP;;
2/3/16 13:37;BYK9881;9C2MC35008R109421;HONDA;CBX 250 TWISTER;MOTOCICLETA;R. Progresso – Centro - Francisco Morato - SP;Interior/SP;;
2/3/16 14:52;GAH4740;9C2KC2200GR013994;HONDA;CG 160 FAN;MOTOCICLETA;Rua Ildefonso Galeano, 126 – Caieiras – Praia Grande/SP;Litoral/sp;;
2/3/16 16:41;AUE7664;WB1050704BZ073018;BMW;S 1000RR;MOTOCICLETA;Avenida Senador Salgado Filho - Prado Velho, Curitiba - PR;PR;;
2/3/16 20:51;FZN7357;9C6KG0460F0111205;YAMAHA;YS 250 FAZER;MOTOCICLETA;Rua José Versolato alt. 111 – Centro/ São Bernardo do Campo – SP;ABCD/SP;;
